"","logFC","logCPM","F","PValue","FDR"
"ENSG00000087245",0.287409907758796,5.76889609332181,0.374085032768408,0.541178806646759,0.75721707668698
"ENSG00000173585",0.194470346934002,-1.28895745411783,0.373950601777681,0.541198937895021,0.75721707668698
"ENSG00000010438",0.23995549468443,-1.69936461286289,0.373670536310476,0.541273833129622,0.757275747050724
"ENSG00000065268",-0.0722647073568382,4.53114660232588,0.372988854635237,0.541771814287615,0.757926297737405
"ENSG00000233547",0.114359889028998,-0.0141809626923553,0.372791867508599,0.541880004672783,0.758031494084669
"ENSG00000183682",-0.234287875322955,-2.48390531087213,0.372148403959189,0.542031005778131,0.75818051465039
"ENSG00000181744",0.0981393915532858,5.39080093726889,0.372470566976422,0.542052535611241,0.75818051465039
"ENSG00000116668",-0.0622622546391491,2.79704556237323,0.3722329801702,0.54218128504208,0.758284926369538
"ENSG00000260475",-0.125230523518597,-1.08505849263536,0.372138726282681,0.542193196024741,0.758284926369538
"ENSG00000238437",0.140567006554011,-2.58600665018288,0.371356018562688,0.542454160239773,0.758603717880968
"ENSG00000162139",-0.0613912870026085,4.18861605582934,0.371569343622528,0.542541433466962,0.758679584422057
"ENSG00000148399",0.052261847970857,4.54094552154211,0.371412012963727,0.54262686280446,0.758752863424812
"ENSG00000266473",0.121608812095203,-1.79566168456961,0.37103783600117,0.542716878898747,0.758832546760381
"ENSG00000143126",-0.155342257757259,2.29087029790104,0.370972900785693,0.542865415579018,0.758994039527285
"ENSG00000251593",0.066135621747808,5.76770701271672,0.37081432815659,0.542951566576643,0.759033173158818
"ENSG00000109534",0.0628081924892649,4.4165902748892,0.370799882589433,0.54295948322852,0.759033173158818
"ENSG00000272091",0.0791988885976078,2.19784505685709,0.370463835286414,0.543142292402221,0.759242532744061
"ENSG00000203813",-0.170703469606836,1.45639429235037,0.370172704531517,0.543302155969766,0.759342291488151
"ENSG00000188888",-0.124261242535802,-2.02009261120485,0.369879977173831,0.543329733718569,0.759342291488151
"ENSG00000102753",0.0533377630021034,5.93375858249555,0.370105157382466,0.543337358867025,0.759342291488151
"ENSG00000266916",-0.192350524142277,-0.644320772700303,0.370064659277355,0.543345866186721,0.759342291488151
"ENSG00000143324",-0.0489071187517343,5.24760083502692,0.369776805560764,0.543516157457183,0.759526658861896
"ENSG00000227709",-0.105562170993735,-2.40726938942335,0.369399288236052,0.543543910435642,0.759526658861896
"ENSG00000069188",-0.275981039333723,4.09103712891983,0.369572739710039,0.543627318677218,0.759572958462578
"ENSG00000273361",0.108808907650479,-1.15358304874205,0.369450910835698,0.543648656746221,0.759572958462578
"ENSG00000226696",-0.0806051817336196,3.2573436057534,0.369458549553887,0.543689527567487,0.759572958462578
"ENSG00000165512",-0.07721595876911,5.82771827408077,0.369381144736458,0.543731749459397,0.759572958462578
"ENSG00000147419",0.0492467532963215,4.72625420379396,0.369348431103807,0.54374960110961,0.759572958462578
"ENSG00000125652",0.0627759668400822,4.57736837366023,0.369301152973686,0.543775417769393,0.759572958462578
"ENSG00000112242",0.0481288161025902,5.96555772610599,0.368979886493942,0.543950553331026,0.759771401521582
"ENSG00000143995",-0.232876542239272,5.95115624432846,0.368869078485259,0.544011005476306,0.75980964434389
"ENSG00000065526",0.0512409356228375,8.23118354606298,0.368784844788289,0.544056947198342,0.759827617321259
"ENSG00000160282",-0.262809739360591,-0.705098550859343,0.36841987642028,0.544224064364038,0.760014810935469
"ENSG00000165406",0.073258267593589,6.22160406436852,0.368221672379973,0.544364446997615,0.760164648998493
"ENSG00000226082",0.129178346803571,-2.59141689982613,0.367320416648074,0.544653756589236,0.760411395019496
"ENSG00000165185",-0.116060179141232,4.71942443846876,0.367688687631456,0.544655793571089,0.760411395019496
"ENSG00000109390",0.0514456803542341,4.27845660576013,0.367646878800069,0.544678645098396,0.760411395019496
"ENSG00000004864",0.0579827865310302,4.27769882912928,0.367592781497313,0.544708250365201,0.760411395019496
"ENSG00000164105",-0.135433982544294,4.76159878829758,0.367579090120444,0.544715734313889,0.760411395019496
"ENSG00000229349",0.106220423319202,0.624850490379694,0.367536468095645,0.544743127232985,0.760411395019496
"ENSG00000226002",0.0886381103315928,-0.757212061227107,0.367417180145387,0.544785545104459,0.760411395019496
"ENSG00000181381",-0.109380370907519,6.54222195381586,0.36741408336517,0.544805935493206,0.760411395019496
"ENSG00000162738",-0.247250076163284,2.02809081283185,0.367314688696601,0.544860675792362,0.76041486775089
"ENSG00000163319",-0.0595558437471766,2.98906194313309,0.367288512563947,0.544874621437937,0.76041486775089
"ENSG00000163536",0.136368435445323,1.53320276016352,0.367168885416675,0.544941552245784,0.760433204648037
"ENSG00000160284",-0.15266405489882,3.22052763823443,0.367094169262543,0.544981042602233,0.760433204648037
"ENSG00000118046",-0.0540140902873735,6.25334721956615,0.367083121856191,0.544987059916859,0.760433204648037
"ENSG00000132718",-0.0831343889984791,4.97948288152928,0.366945510518813,0.545062410041657,0.760492154032371
"ENSG00000118507",-0.118603498003962,3.52040372423973,0.366846914062737,0.545116364380271,0.760521245841522
"ENSG00000150938",0.185709962799689,4.11323518233421,0.366574182796408,0.545265775189899,0.760683502502595
"ENSG00000107669",-0.0454020244452676,5.01325541772743,0.366440206177795,0.545339237423174,0.760705707243879
"ENSG00000150773",-0.115177061277371,-0.6364980551181,0.366337468346092,0.545382814024157,0.760705707243879
"ENSG00000233058",-0.133992257899483,0.98395656592136,0.366350907888606,0.545391252121622,0.760705707243879
"ENSG00000129595",0.21572689047868,0.65083667650437,0.366273460844892,0.545434261506907,0.760705707243879
"ENSG00000153574",0.0663888158128192,5.41273391836912,0.366189646966807,0.545476583467976,0.760705707243879
"ENSG00000138316",0.238743483366001,3.10016360207788,0.366182099591444,0.545480361327399,0.760705707243879
"ENSG00000158423",0.0887010569561654,-0.0833211027193877,0.365965317247927,0.545600345818587,0.760815690317504
"ENSG00000268032",-0.0458831393257955,4.27447830040533,0.365909898954188,0.545630078743638,0.760815690317504
"ENSG00000151229",-0.123152997765816,2.71134915092852,0.365782685599486,0.545699867847547,0.760815690317504
"ENSG00000174437",0.0608584701670183,7.6088847500228,0.365474494707843,0.545868974061577,0.760815690317504
"ENSG00000228766",-0.103398797365838,0.709312680055559,0.365463497326929,0.545878759255734,0.760815690317504
"ENSG00000262877",-0.241954939301453,3.06658752318691,0.36543446238493,0.545890932565653,0.760815690317504
"ENSG00000229590",-0.166205568256702,-0.933464641967024,0.365359106872146,0.545904911404912,0.760815690317504
"ENSG00000257557",0.1008137571884,-0.393504032747704,0.365343750622063,0.545935667877863,0.760815690317504
"ENSG00000100028",-0.0507715908275789,6.24863735981215,0.365332354369953,0.545947042655545,0.760815690317504
"ENSG00000231896",-0.173530520201236,-2.02178621753527,0.365065416549188,0.54595890043935,0.760815690317504
"ENSG00000160828",-0.0943747138823833,3.85060449357813,0.365272113088572,0.545980159241138,0.760815690317504
"ENSG00000187109",0.0651599781775208,9.30837521219743,0.365267954365224,0.545982394958438,0.760815690317504
"ENSG00000138449",0.182066630550465,6.40523659811535,0.365254617436612,0.54598973997844,0.760815690317504
"ENSG00000198729",0.233668721112623,-0.83165581044534,0.365092260639095,0.546050187090323,0.760853772332186
"ENSG00000248671",-0.110339421123949,-1.93830212686858,0.364803241582007,0.54611601470797,0.760899346346104
"ENSG00000074582",-0.084468177127582,4.27619540903831,0.364823376022773,0.546226770141436,0.760945007687231
"ENSG00000250673",0.209409981441742,-2.3278461814883,0.364473049972572,0.546239759069826,0.760945007687231
"ENSG00000272853",-0.109986469927859,-0.313826373936482,0.364669652628253,0.546307838224746,0.760945007687231
"ENSG00000198929",-0.228574739725117,0.688709328324326,0.36461756154395,0.546344087740034,0.760945007687231
"ENSG00000145708",0.256921412168189,3.84593163044006,0.364598608124897,0.546349762961734,0.760945007687231
"ENSG00000231784",0.111738764027016,-0.720998361995945,0.364442484731703,0.546419271870271,0.760945007687231
"ENSG00000101194",0.111037861825542,6.647586136692,0.364472169809419,0.546419847860963,0.760945007687231
"ENSG00000238035",-0.112957883824741,1.50258726025848,0.364443304067458,0.546437182839941,0.760945007687231
"ENSG00000271584",-0.257185444678637,-2.31633401317567,0.364119766192266,0.546446885036299,0.760945007687231
"ENSG00000204922",0.0819398601735882,2.89819061190941,0.364302714729309,0.546513068918603,0.760991044629128
"ENSG00000250132",-0.0752040592758831,1.49728711618771,0.36413776275799,0.546605299008336,0.76107334178288
"ENSG00000211639",0.205056176327609,-1.17795283301007,0.363959719581201,0.546657730069015,0.76110021759927
"ENSG00000196814",-0.111004045135082,4.94489478843347,0.363681472106185,0.546855159649903,0.761328956356615
"ENSG00000214243",0.0938801067550282,-1.99904519723943,0.363243623752118,0.546965905336263,0.761358982682133
"ENSG00000219391",0.0900206313827748,-1.6103220073772,0.363288182454092,0.54698496374568,0.761358982682133
"ENSG00000253691",0.212957718340268,-1.11185956248029,0.36334288173032,0.546996948104049,0.761358982682133
"ENSG00000273300",-0.124849083430157,-1.72869993056438,0.36318809026625,0.547033482984586,0.761358982682133
"ENSG00000074071",-0.0733203439319765,5.09026343205686,0.363257648324098,0.547088743663082,0.761358982682133
"ENSG00000204164",0.148597024497792,2.45142770116225,0.363189401168232,0.5471266344883,0.761358982682133
"ENSG00000176720",0.199072638408443,-1.57499254044761,0.362958676382751,0.547172543215214,0.761358982682133
"ENSG00000141644",-0.0359696035292674,6.65608336584554,0.363086655422464,0.547183014270819,0.761358982682133
"ENSG00000156738",0.21832896263117,3.80366909829747,0.363048170483286,0.547204184730417,0.761358982682133
"ENSG00000167588",0.116055032040376,-1.6264229890178,0.362881759838676,0.547208127537537,0.761358982682133
"ENSG00000260859",-0.220470039113483,-2.49608250446898,0.362326142825504,0.54741000226583,0.761541421670629
"ENSG00000187733",0.179900022759881,-2.66530245150867,0.362286201395321,0.547414583443442,0.761541421670629
"ENSG00000184635",-0.0976706499367775,3.31333244620438,0.362623294785591,0.547438694998278,0.761541421670629
"ENSG00000254402",-0.113267562895297,2.26953945704996,0.362309719193421,0.547612148530828,0.761736588783437
"ENSG00000214561",-0.0876391716321864,-0.808193912862315,0.361417467353175,0.548083924928169,0.762340261650949
"ENSG00000198945",0.0832574986180163,4.49012829927778,0.361402930651332,0.548113157050669,0.762340261650949
"ENSG00000078804",0.178660848898276,6.5933507552351,0.361344086325608,0.548145676948378,0.762340261650949
"ENSG00000232613",-0.147390786096215,-2.51144389547776,0.36089037350208,0.548208805243082,0.762381906274489
"ENSG00000137857",-0.265570206988315,-1.07950974825056,0.361081081935976,0.548254676625296,0.762399548501274
"ENSG00000267218",-0.0997460920572163,-2.28639269449286,0.360790927276577,0.548288104154758,0.762399885295449
"ENSG00000183463",-0.171897591642739,-0.458813873539486,0.361003018971799,0.548326171275052,0.762406673054108
"ENSG00000174483",0.0876774709616188,0.0734896249494022,0.360939396158189,0.548372258389939,0.762424610521089
"ENSG00000260949",-0.135545087691661,-1.78932019306557,0.360409762970119,0.548559475042026,0.762638752170378
"ENSG00000085552",-0.196880684906552,-0.506068952448593,0.360487505168243,0.548606403868871,0.762657843548557
"ENSG00000131067",-0.116375275142431,3.41159656182118,0.360341955368046,0.548700636449007,0.762698068952397
"ENSG00000125971",-0.0537528251554424,6.0084376593689,0.360340145669893,0.548701736034005,0.762698068952397
"ENSG00000212124",-0.116464432233406,-2.11694251738306,0.359609001154372,0.548966532484786,0.762997620559443
"ENSG00000188938",-0.0375147302115415,5.25221213189836,0.359800374348562,0.549001138512756,0.762997620559443
"ENSG00000196387",-0.0764876223436915,2.5560547198777,0.359771996551218,0.549016874095419,0.762997620559443
"ENSG00000272555",-0.241745918947837,-1.29404407050624,0.359337479864966,0.549195835418628,0.763200164705273
"ENSG00000229604",0.185644975955973,0.104887926673334,0.359279479997859,0.549290911991995,0.763203797771292
"ENSG00000269653",-0.105932681227298,-0.801788656525498,0.359186115559259,0.549321940142897,0.763203797771292
"ENSG00000206538",-0.335751212198695,-0.211283133172996,0.359181114301965,0.549328652429786,0.763203797771292
"ENSG00000172456",-0.0805014658159988,2.30097991242708,0.359205935977041,0.549331331067558,0.763203797771292
"ENSG00000121350",0.0627697117924515,3.70925686272701,0.358868766534419,0.549518601603143,0.763417811769402
"ENSG00000236698",0.0600586407357696,4.66323636316842,0.358701259705867,0.549611775210584,0.763475084017806
"ENSG00000088832",0.0672582973859014,7.7947367385705,0.358612384144826,0.549661145299698,0.763475084017806
"ENSG00000234782",-0.130453358871296,6.05690486099389,0.358570181649202,0.549684636663787,0.763475084017806
"ENSG00000113593",-0.0479745466936565,5.40544378611788,0.358555589647153,0.549692755494843,0.763475084017806
"ENSG00000155070",0.18454692295243,-2.52979070395371,0.357885349420065,0.549871692692973,0.763677443351974
"ENSG00000171295",0.0711812356309538,3.50292469559626,0.3581176378389,0.549936452632394,0.763716545626878
"ENSG00000229917",-0.0792405526707451,-1.47716566932487,0.357798718933468,0.550046317528798,0.763716545626878
"ENSG00000008086",0.152668303207871,1.4581875495484,0.357906934299752,0.550055488126971,0.763716545626878
"ENSG00000224324",-0.0852716074311728,-1.74934189814526,0.357662311982681,0.550093074587623,0.763716545626878
"ENSG00000235217",-0.101393579270336,2.40437470725384,0.35780458505304,0.550110800806376,0.763716545626878
"ENSG00000272807",-0.103701537500548,-0.741138423456151,0.357753223126953,0.550122071082942,0.763716545626878
"ENSG00000240864",-0.20177856005702,0.0674613529096088,0.357765957672368,0.55013254607727,0.763716545626878
"ENSG00000235865",0.16461636085477,-2.05453788972641,0.356992743886393,0.550429382391201,0.76389399086668
"ENSG00000273391",0.116222788898737,-0.795782583153041,0.357171851634544,0.550441745421438,0.76389399086668
"ENSG00000067048",0.346772678231543,7.10672511653466,0.35720995633332,0.550442234165088,0.76389399086668
"ENSG00000266066",-0.0546649553676709,3.10755573678739,0.357196979241385,0.550449443586077,0.76389399086668
"ENSG00000182670",-0.0695892827666312,7.88121866908745,0.357190421397534,0.550453121264286,0.76389399086668
"ENSG00000072506",-0.0510782956488811,4.84729898057547,0.35712230794537,0.550491159665274,0.76389399086668
"ENSG00000271590",-0.152941169225911,-1.48922643284853,0.356977919448975,0.550502846164598,0.76389399086668
"ENSG00000197816",-0.12231554294681,1.3781697246687,0.357059176826863,0.550528155460231,0.76389399086668
"ENSG00000197536",-0.114503650159708,4.0234395786796,0.356999519856333,0.550559619603486,0.76389399086668
"ENSG00000184436",0.0585794529803495,3.96361180854803,0.356875098393723,0.550629049056342,0.76393802373509
"ENSG00000128683",0.324849847281343,1.65291548513066,0.356786518507019,0.550681375134499,0.76393802373509
"ENSG00000184916",0.153006251785842,0.666084238093694,0.356771689385891,0.550691112173624,0.76393802373509
"ENSG00000106236",-0.350724881862949,3.35038796022601,0.356688184501967,0.550733471509202,0.763950656590533
"ENSG00000272137",-0.194598297196584,-2.71146289794118,0.356212223045828,0.550794483393488,0.763989160265773
"ENSG00000255080",-0.138077671185934,-1.21996555057969,0.356430649332084,0.550828748345081,0.763990561729045
"ENSG00000198960",-0.050928921344915,3.66850033838747,0.356379517522776,0.55090575743517,0.764051244872659
"ENSG00000210107",-0.226187177857331,0.942504623202694,0.356058167800276,0.551089443667654,0.764259862297518
"ENSG00000165629",0.0446823116506887,6.73834652174833,0.355938884012979,0.551151960555221,0.764300425049536
"ENSG00000234369",-0.0656338839896049,2.70611964336528,0.355593370919531,0.551345249233467,0.764522317472819
"ENSG00000178773",-0.244664107314812,2.7904831682496,0.355401852918604,0.551452145692471,0.764581365907699
"ENSG00000182158",-0.0649730139366339,6.94560347886548,0.355354791607162,0.551478672622911,0.764581365907699
"ENSG00000258012",-0.113882872496309,-2.21176379569406,0.355067613028965,0.551487673650931,0.764581365907699
"ENSG00000008283",0.102723738155663,4.43924680241138,0.355164165517837,0.551585419311623,0.764670735171689
"ENSG00000026036",0.0744800119788835,1.42034606064552,0.354884859504498,0.551743467878285,0.764843687385248
"ENSG00000250012",0.118411003274436,-2.3003937433693,0.35444090760227,0.551827945105867,0.76491463803923
"ENSG00000126106",-0.100993701116172,2.35993823300855,0.354539933322759,0.551935297879688,0.765017287088262
"ENSG00000116688",0.0521554981134265,6.88007712799398,0.354465484368291,0.551976810913112,0.765028671206433
"ENSG00000158815",0.182041708439746,1.03052348627037,0.35433942418887,0.552050585297358,0.765084764832086
"ENSG00000255213",0.0892443781541419,-1.61177600861744,0.353923147615172,0.552198029371456,0.765234226344041
"ENSG00000100350",-0.117963778638028,4.26770618212042,0.353987956651499,0.552244707951319,0.765234226344041
"ENSG00000168077",-0.313966428886529,1.74462196964409,0.353965742217764,0.552258356088805,0.765234226344041
"ENSG00000250073",0.210778311588228,-2.81349504544638,0.353163726507678,0.552490578496451,0.765509833567184
"ENSG00000251400",0.161176313288721,0.43414956926983,0.353285514201154,0.552643119142461,0.765675010202564
"ENSG00000197140",0.186031246795495,-0.645972860005182,0.353084686353756,0.55273814522106,0.765760486540954
"ENSG00000213614",-0.0614146308674912,6.47433946717011,0.352780215316777,0.552923129734145,0.765857896515746
"ENSG00000143815",-0.0756145232853409,7.29343191018748,0.352760466553651,0.552934229665481,0.765857896515746
"ENSG00000091527",0.0452500450599401,8.70172341486484,0.352751108879767,0.552939486046932,0.765857896515746
"ENSG00000075131",-0.0733774084273168,2.60106123750231,0.35269886790444,0.552968918387632,0.765857896515746
"ENSG00000126822",-0.176214256215987,5.34875962574379,0.352687434818469,0.552975325692337,0.765857896515746
"ENSG00000248019",-0.100777993937258,4.06989552286052,0.352628473656582,0.553008472416632,0.765857896515746
"ENSG00000231160",-0.161305824493172,2.43115074071965,0.352451100393838,0.553108272284667,0.765949936556235
"ENSG00000099991",-0.0448754836541901,7.09378898355431,0.352096834922227,0.553307728841471,0.766135564548493
"ENSG00000181634",0.212456328130342,0.14708620906945,0.352041740520375,0.553341264796906,0.766135564548493
"ENSG00000118292",-0.138258359282335,1.78672078588289,0.352036757330503,0.553342361911428,0.766135564548493
"ENSG00000229191",0.175169791167326,-1.70007081246567,0.351661902674396,0.553460653786522,0.766253167415424
"ENSG00000138092",-0.0769940561519797,4.0948608094182,0.351708947097481,0.55352630698433,0.766297883498524
"ENSG00000173917",0.219730628552272,4.79523798848482,0.351548958151592,0.553616451228582,0.76637649738042
"ENSG00000156510",0.160814625321503,-1.36982370266793,0.351380567069743,0.553649932092541,0.766376666861121
"ENSG00000181544",-0.0754410270413771,1.7616556346915,0.351317327261118,0.553747855234804,0.766466033628412
"ENSG00000129128",0.0424507947639965,7.33778030210883,0.351160991195201,0.553835237389842,0.766487657742373
"ENSG00000087077",-0.126828536605259,4.04823211623939,0.351126409190005,0.553854720189274,0.766487657742373
"ENSG00000247624",-0.142542770734578,-2.50742409204128,0.35077939678252,0.553863567780149,0.766487657742373
"ENSG00000164035",-0.276352309819371,-1.9224981901054,0.350816082378059,0.553907957137005,0.766502915749039
"ENSG00000125875",0.0406356149671089,5.75798345498941,0.350950722173198,0.553953905904056,0.766520329713894
"ENSG00000205309",0.119326439929959,3.48060907690349,0.350623117008015,0.554138830644606,0.766730034644013
"ENSG00000199377",-0.215249881252187,0.975156580685242,0.350409010128271,0.554262219920859,0.766768158787197
"ENSG00000186318",0.119846941758499,5.08160459267496,0.350375850479898,0.554278551177217,0.766768158787197
"ENSG00000185513",-0.0698289460293272,3.92847178063538,0.350349433892041,0.554293475071372,0.766768158787197
"ENSG00000197363",-0.0465614598126539,2.30861060330315,0.350284105155523,0.554330519908102,0.766768158787197
"ENSG00000206149",-0.0714022461860435,5.02155298628013,0.350279038281956,0.554333261482396,0.766768158787197
"ENSG00000240990",0.300273047805381,1.72074667486634,0.349741062212836,0.55463830915476,0.767122470017207
"ENSG00000114353",-0.0622328881472236,9.32158809026634,0.349707888254371,0.554656191758328,0.767122470017207
"ENSG00000168724",0.0344868040624553,6.10167784090804,0.34946666467263,0.554792721280092,0.767264910904507
"ENSG00000230366",-0.146424322072536,-1.88291580143515,0.349211979525629,0.554825975661904,0.767264910904507
"ENSG00000171401",-0.284379935823835,-0.186839762089622,0.349116721468795,0.554986602366853,0.767429296259476
"ENSG00000120832",0.101115536254245,2.70294212016654,0.349079800887023,0.555011654798955,0.767429296259476
"ENSG00000197576",-0.213811481391984,1.54315131624354,0.348914185465884,0.55510690440488,0.767454789614472
"ENSG00000174684",0.120123974789945,2.02131419620035,0.348874711945075,0.555128338491087,0.767454789614472
"ENSG00000185324",-0.0740287082626257,5.43319044739689,0.348870596758681,0.555130307905167,0.767454789614472
"ENSG00000261845",-0.117212873771356,-0.863747448562321,0.348706696285059,0.555198685556064,0.767487772321864
"ENSG00000152601",0.0547160355607892,9.09518911890938,0.348607249898576,0.555279556516836,0.767487772321864
"ENSG00000205579",-0.134338865663465,-2.46080317388914,0.348285302551945,0.55528488909609,0.767487772321864
"ENSG00000143786",0.10597861486753,0.347135799755084,0.348599417025439,0.55528779278898,0.767487772321864
"ENSG00000105875",0.0831998675476787,5.15960453983804,0.34846873390771,0.555358120451047,0.767538799208467
"ENSG00000115568",-0.0385344367442619,5.50718466431924,0.34825672043478,0.555478386881723,0.767658834228868
"ENSG00000065057",0.10479801525628,2.76436135827746,0.348095490956939,0.555569879597982,0.767722934824
"ENSG00000197372",-0.0729186366726718,4.01432942559774,0.348057249021741,0.555591604177933,0.767722934824
"ENSG00000261373",-0.127909340491947,2.40342106447581,0.347844538822647,0.555712338010061,0.767843582933971
"ENSG00000188596",0.134231986635181,-1.51870358914735,0.34757720357173,0.555792502872491,0.767908164601432
"ENSG00000229886",0.0661936543093017,-1.15851157496838,0.347296675638538,0.555981268611373,0.768094946384507
"ENSG00000168528",0.21371546442744,3.40740030583355,0.34734774421983,0.555994557254912,0.768094946384507
"ENSG00000223804",-0.0859418719190685,1.47745815042522,0.34708438748239,0.556145669730675,0.76825750805078
"ENSG00000115274",0.0379300552224344,4.57485923233321,0.346982944785852,0.556202009615487,0.768289139544625
"ENSG00000008394",-0.155779075750458,6.63333640865969,0.346842932886455,0.556281593679271,0.768350110085127
"ENSG00000219891",0.143439595237365,-0.884098035420333,0.346730082986443,0.556322167406636,0.768350110085127
"ENSG00000112996",-0.0455007216249476,5.28960418274846,0.346728910068903,0.556346482165321,0.768350110085127
"ENSG00000135406",0.267183173563851,-1.65138315860155,0.346405972262272,0.556392179603645,0.768367031390608
"ENSG00000197635",0.178646762932802,2.57848412715712,0.346484357696451,0.55648537124484,0.768449535311593
"ENSG00000269038",0.0748865694949643,-0.832467675426632,0.346297569165358,0.556569304490676,0.768519245183844
"ENSG00000271738",0.204018140236091,0.139820886604714,0.346267073113562,0.556610988863708,0.768530612305717
"ENSG00000237801",0.0934471947237531,-1.44831395884744,0.345989321444283,0.556700426667441,0.768548755876836
"ENSG00000175147",0.213087409323034,-1.47150165712077,0.345970095904543,0.556710874438161,0.768548755876836
"ENSG00000249574",-0.241161609567238,-2.34233524332885,0.345747092470108,0.556737351672932,0.768548755876836
"ENSG00000135838",-0.194610684254976,4.74249347438286,0.346006398884679,0.556757941327509,0.768548755876836
"ENSG00000156976",-0.0397953648172178,8.69720953803422,0.345823663757876,0.556862030233333,0.768646255862809
"ENSG00000173581",0.0911775801261493,3.28596311124759,0.345199553768153,0.557217952373319,0.769091333002381
"ENSG00000160678",-0.250956472516363,0.374870843685038,0.345009589261138,0.557330037613158,0.769199824830272
"ENSG00000163719",-0.0653408796632032,6.35088307913672,0.344939277230506,0.557366618729851,0.769204102763237
"ENSG00000172530",-0.0539088652061833,4.06807737696484,0.34458912244494,0.557566662405034,0.769433956156491
"ENSG00000153575",0.0553608808469875,4.3263361824638,0.34435616545484,0.55769983271724,0.769571503204148
"ENSG00000186714",-0.123957895137653,0.121244186441696,0.343987996191579,0.55791310900456,0.769819565541787
"ENSG00000136875",-0.0475387627369338,5.31879899986778,0.34371273832797,0.558067846725255,0.76998630237295
"ENSG00000124702",-0.0454093891147836,6.14058091307768,0.343654849879968,0.558100979677651,0.76998630237295
"ENSG00000258904",0.101327598918692,-0.807990002483156,0.343515949857142,0.558159764793291,0.770021163535764
"ENSG00000229789",0.0670947931315491,1.40736467483656,0.343348662591958,0.558278011139224,0.770106487288329
"ENSG00000183785",-0.145731835184698,-1.2904385793528,0.343229323767087,0.558288654382655,0.770106487288329
"ENSG00000179913",-0.264882395971169,-1.47562981862793,0.343052938386891,0.558345746043433,0.770124283389813
"ENSG00000124733",-0.0482631883420149,5.00678926171094,0.343119062384563,0.558407874015168,0.770124283389813
"ENSG00000221535",0.114065988545442,-1.99053483062577,0.34285971345139,0.558435345816277,0.770124283389813
"ENSG00000170486",0.229514176652988,1.17650102968627,0.343000430158659,0.558479002700086,0.770124283389813
"ENSG00000196154",-0.122628212825836,7.88173436354769,0.342986278898823,0.558483942083741,0.770124283389813
"ENSG00000263829",0.0961803090108802,-1.09955193782862,0.342887086563532,0.558502685016004,0.770124283389813
"ENSG00000131778",0.0545040955427047,6.52008436906449,0.342830655357718,0.558573172924102,0.770160046745632
"ENSG00000234996",-0.149164582412285,-2.40525488801079,0.34249964420209,0.558595667229149,0.770160046745632
"ENSG00000258561",-0.15371608647581,-1.77665020734954,0.342419002442027,0.558709527687996,0.77027080467499
"ENSG00000117298",0.167584197812965,6.53519783806924,0.34251903037463,0.558751909047178,0.770281972994038
"ENSG00000099822",0.138880544097478,0.174232995252833,0.342467123068722,0.558784685379935,0.770281972994038
"ENSG00000261118",0.0985337109438443,-1.983748555666,0.342025252195557,0.558911413740052,0.770383140284107
"ENSG00000143889",0.154638279706539,4.68094905439709,0.342186897264376,0.558942550821248,0.770383140284107
"ENSG00000163781",0.04704720372618,6.88289419418637,0.342158763106966,0.558958673517706,0.770383140284107
"ENSG00000214717",-0.061105302461722,6.05750119973075,0.341989229823529,0.559056035193338,0.77041140376576
"ENSG00000226540",0.101633392063171,-0.649799223915746,0.341854797571705,0.559118636099172,0.77041140376576
"ENSG00000234040",0.0930376067233942,-1.32831151322212,0.341753148729212,0.559134750445415,0.77041140376576
"ENSG00000090861",-0.0967026928457529,5.88942988759781,0.341791024594388,0.559169892406211,0.77041140376576
"ENSG00000237637",0.117019455007219,-1.0187543850046,0.341718491004281,0.559178242483647,0.77041140376576
"ENSG00000237491",-0.104332511021592,0.930393569825244,0.341746734388391,0.559198384919774,0.77041140376576
"ENSG00000174368",-0.111272271782023,-0.211049759356025,0.341670793481496,0.55923776597805,0.77041140376576
"ENSG00000090661",-0.16724231556175,3.95027699717178,0.341656132869469,0.559247452798885,0.77041140376576
"ENSG00000207652",-0.0924329899196874,0.340299855705246,0.341458411081156,0.559364951595255,0.770527065472441
"ENSG00000158109",-0.0583335140547663,5.25600168091778,0.341383633412547,0.559404056347249,0.770534731729822
"ENSG00000254774",-0.262748509407869,-1.49450380186967,0.3411347105461,0.559462077196281,0.770568450929699
"ENSG00000204574",0.045156187518504,6.46395635939786,0.341174256585295,0.559524468142936,0.770601256298625
"ENSG00000144647",0.101493931636211,2.62981693930845,0.341091848757998,0.559571859892188,0.770601256298625
"ENSG00000168306",-0.225411834320443,0.074125340811523,0.341069757441951,0.559586522104552,0.770601256298625
"ENSG00000186205",-0.217944337121495,5.30395480223942,0.340854106161468,0.559708702542381,0.770723311688364
"ENSG00000253755",-0.282683413462703,4.4112476975111,0.340750026209855,0.559768698449562,0.770735825512814
"ENSG00000068489",-0.0932114060394827,4.81147488356301,0.340721822398772,0.559784886589485,0.770735825512814
"ENSG00000103404",-0.0815173589446049,3.70704861209253,0.340635149502144,0.55983476254135,0.770758304945464
"ENSG00000164404",-0.0941080927941922,-0.193993080181022,0.340413915508475,0.559961356858829,0.770886398158841
"ENSG00000204482",-0.12118857054612,7.00636427548686,0.340259289901692,0.560051270503199,0.770963981577116
"ENSG00000114023",-0.0846026214603252,4.04815903600338,0.339969498991668,0.560218393332184,0.771028675245379
